shop_id,date,date_block_num,item_id,item_price,item_cnt_day,revenue,change,item_ct_norm,limit
1,2013-06-30,66,2050507,116618.0,216.0,139556.0,,0.06111063645479947,0.09399477806788512
1,2013-07-31,86,988400,48001.0,87.0,48120.0,,-0.19835814524002196,0.037859007832898174
1,2013-08-31,112,2388395,175817.0,267.0,221179.0,,0.16369131758996142,0.11618798955613577
1,2013-09-30,152,2715105,79674.0,262.0,85769.0,,0.15363438806690632,0.11401218450826806
1,2013-10-31,89,1697918,60691.0,169.0,82560.0,,-0.03342450106191842,0.07354221061792864
1,2013-11-30,63,1693970,67716.0,164.0,72541.0,,-0.04348143058497351,0.07136640557006092
1,2013-12-31,111,2524336,108234.0,242.0,114442.0,,0.11340666997468596,0.10530896431679722
1,2014-01-31,0,0,0.0,0.0,0.0,-1.0,-0.3733487189411806,0.0
1,2014-02-28,0,0,0.0,0.0,0.0,-1.0,-0.3733487189411806,0.0
1,2014-03-31,0,0,0.0,0.0,0.0,-1.0,-0.3733487189411806,0.0
1,2014-04-30,0,0,0.0,0.0,0.0,-1.0,-0.3733487189411806,0.0
1,2014-05-31,0,0,0.0,0.0,0.0,-1.0,-0.3733487189411806,0.0
1,2014-06-30,0,0,0.0,0.0,0.0,-1.0,-0.3733487189411806,0.0
1,2014-07-31,0,0,0.0,0.0,0.0,-1.0,-0.3733487189411806,0.0
1,2014-08-31,0,0,0.0,0.0,0.0,-1.0,-0.3733487189411806,0.0
1,2014-09-30,0,0,0.0,0.0,0.0,-1.0,-0.3733487189411806,0.0
1,2014-10-31,0,0,0.0,0.0,0.0,-1.0,-0.3733487189411806,0.0
1,2014-11-30,0,0,0.0,0.0,0.0,-1.0,-0.3733487189411806,0.0
1,2014-12-31,0,0,0.0,0.0,0.0,-1.0,-0.3733487189411806,0.0
1,2015-01-31,0,0,0.0,0.0,0.0,,-0.3733487189411806,0.0
1,2015-02-28,0,0,0.0,0.0,0.0,,-0.3733487189411806,0.0
1,2015-03-31,0,0,0.0,0.0,0.0,,-0.3733487189411806,0.0
1,2015-04-30,0,0,0.0,0.0,0.0,,-0.3733487189411806,0.0
1,2015-05-31,0,0,0.0,0.0,0.0,,-0.3733487189411806,0.0
1,2015-06-30,0,0,0.0,0.0,0.0,,-0.3733487189411806,0.0
1,2015-07-31,0,0,0.0,0.0,0.0,,-0.3733487189411806,0.0
1,2015-08-31,0,0,0.0,0.0,0.0,,-0.3733487189411806,0.0
1,2015-09-30,0,0,0.0,0.0,0.0,,-0.3733487189411806,0.0
1,2015-10-31,0,0,0.0,0.0,0.0,,-0.3733487189411806,0.0
2,2013-01-31,1497,6720151,757647.0833333,748.0,845282.9999999,,-0.612766605971243,0.07212317666126418
2,2013-02-28,1718,5410239,734469.88666666,722.0,829794.79999998,,-0.7276035107154827,0.051053484602917344
2,2013-03-31,2309,5714877,780309.223333333,821.0,885411.9999999991,,-0.2903399118816468,0.1312803889789303
2,2013-04-30,2481,5090795,654378.3,678.0,703040.0,,-0.9219428879749653,0.01539708265802269
2,2013-05-31,2723,4800068,670765.5,659.0,738650.0,,-1.0058621645188328,0.0
2,2013-06-30,3884,6484985,798371.4500000001,872.0,986067.0,,-0.06508290642179203,0.17260940032414912
2,2013-07-31,4348,6337228,821244.95666667,805.0,870315.00000001,,-0.3610087763396405,0.11831442463533225
2,2013-08-31,5113,6527903,798320.0599999999,847.0,853453.5,,-0.17550300713740713,0.15235008103727715
2,2013-09-30,4891,5507770,923346.71710526,886.0,1295894.9999999101,,-0.003247650021047562,0.1839546191247974
2,2013-10-31,5049,5414307,829748.523333333,785.0,970640.9999999991,,-0.4493448569121326,0.10210696920583469
2,2013-11-30,5273,5586586,812596.2316666329,817.0,1628914.999998999,,-0.30800712799614527,0.1280388978930308
2,2013-12-31,11143,9314262,1777101.2352380662,1321.0,2538538.999999798,,1.9180621024306552,0.5364667747163695
2,2014-01-31,9411,5307029,857633.683333334,715.0,906013.000000002,0.07184576053240059,-0.7585211389158549,0.04538087520259319
2,2014-02-28,11384,6109280,1070922.5,881.0,1337221.0,0.6115080499420245,-0.025331670164170584,0.17990275526742303
2,2014-03-31,12129,6497499,1226257.1428570799,984.0,1735354.99999956,0.9599406829809871,0.42959914478416367,0.2633711507293355
2,2014-04-30,11933,6179681,1038514.057142857,855.0,1156856.9999999981,0.6455066568047311,-0.14016857490841028,0.15883306320907617
2,2014-05-31,14161,6944295,1204170.723219247,1107.0,1681033.000000216,1.2758180464363582,0.97286604030499,0.36304700162074555
2,2014-06-30,13240,6586822,1088808.25,891.0,1205757.0,0.222794191469748,0.01883637012207546,0.1880064829821718
2,2014-07-31,13202,6039220,1051780.15,848.0,1207810.0,0.38778488248506127,-0.17108620310878253,0.15316045380875204
2,2014-08-31,15291,7153437,1157227.972857141,1065.0,1643891.9999999842,0.9261646943857915,0.7873602711027566,0.32901134521880065
2,2014-09-30,13958,6224966,1177428.95,939.0,1556288.5,0.20093719012736982,0.23084296349605646,0.22690437601296595
2,2014-10-31,14092,6363992,1094457.999999997,859.0,1316331.9999999912,0.3561471233957688,-0.12250135879391187,0.1620745542949757
2,2014-11-30,17638,6875717,1400467.02806982,1184.0,2120662.99999978,0.3018868387859915,1.3129599505090845,0.42544570502431117
2,2014-12-31,33013,13181246,2621988.86,1893.0,3172017.0,0.24954432451116668,4.444474006803929,1.0
2,2015-01-31,17153,6187346,979475.333333333,744.0,1055280.999999999,0.16475260288759297,-0.6304338220857414,0.06888168557536467
2,2015-02-28,19990,7389437,902095.23111111,922.0,1077288.00000001,-0.19438297783237773,0.1557572950094382,0.21312803889789303
2,2015-03-31,17491,5676377,933394.1566666701,774.0,1100205.00000001,-0.3660058028470895,-0.49792970122700325,0.09319286871961102
2,2015-04-30,16960,5540201,976909.74535993,861.0,1374972.99999975,0.18854188547050513,-0.11366775073666267,0.16369529983792544
2,2015-05-31,18407,6368280,951839.83333333,866.0,1522864.99999998,-0.09408976504340828,-0.09158373059353965,0.16774716369529985
2,2015-06-30,19369,6380020,869964.31818182,733.0,959050.00000002,-0.20460756188848994,-0.679018666400612,0.059967585089141004
2,2015-07-31,19427,6083027,844951.16666667,732.0,933984.00000001,-0.22671281078976824,-0.6834354704292366,0.05915721231766612
2,2015-08-31,24997,6916228,906290.510952373,936.0,1025830.9999999589,-0.3759742124178664,0.21759255141018266,0.22447325769854132
2,2015-09-30,17773,5302278,885311.068181813,663.0,1105540.000000019,-0.2896304252071392,-0.9881949484043343,0.0032414910858995136
2,2015-10-31,19739,5726414,938855.83333333,736.0,1106355.99999999,-0.1595159883676782,-0.6657682543147382,0.06239870340356564
3,2013-01-31,1807,5810028,473776.87,670.0,492107.01,,-0.9421244205889362,0.12016574585635359
3,2013-02-28,2267,7619133,626454.8200000001,924.0,678979.0,,0.6432587626156722,0.47099447513812154
3,2013-03-31,2611,7702959,632391.446428571,894.0,675390.999999997,,0.4560087803474113,0.42955801104972374
3,2013-04-30,2748,6637919,456623.9,727.0,466670.0,,-0.5863494542792406,0.19889502762430938
3,2013-05-31,3619,6752612,569486.325,783.0,578863.0,,-0.23681615404515374,0.27624309392265195
3,2013-06-30,3612,6584459,491561.01904762303,784.0,565205.0000000291,,-0.23057448796954505,0.2776243093922652
3,2013-07-31,4377,6691576,634505.0,800.0,677547.0,,-0.13070783075980594,0.29972375690607733
3,2013-08-31,5536,7795616,580225.0800000001,930.0,610197.0,,0.6807087590693244,0.47928176795580113
3,2013-09-30,5673,7299803,663651.06474358,1009.0,967327.99999984,,1.1738003790424112,0.5883977900552486
3,2013-10-31,5166,6080439,554791.3300000001,753.0,625638.0,,-0.42406613631341455,0.23480662983425415
3,2013-11-30,5868,6139578,606825.5272727,784.0,1017369.9999997,,-0.23057448796954505,0.2776243093922652
3,2013-12-31,10313,9380367,1098102.575,1141.0,1287333.0,,1.9977003010227588,0.7707182320441989
3,2014-01-31,10798,6462128,747059.3300000001,777.0,783527.0,0.59218825190074,-0.2742661504988059,0.26795580110497236
3,2014-02-28,12961,7318197,942809.4316666669,984.0,1046920.000000001,0.5419033578358109,1.0177587271521937,0.5538674033149171
3,2014-03-31,12495,7421376,829757.126666667,1074.0,980207.000000001,0.4513178292278183,1.5795086739569764,0.6781767955801105
3,2014-04-30,11018,6361399,719466.825,757.0,764130.0,0.6374097327876229,-0.3990994720109798,0.24033149171270718
3,2014-05-31,12397,6785606,785070.910256413,881.0,1082972.000000076,0.8708606354181834,0.3748671213644983,0.4116022099447514
3,2014-06-30,13634,7311412,719758.85,856.0,807444.0,0.4285860882333993,0.21882546947428094,0.3770718232044199
3,2014-07-31,13333,6820043,784120.0,801.0,845728.0,0.2482204186573035,-0.12446616468419724,0.3011049723756906
3,2014-08-31,14750,7308894,821446.792,912.0,892416.0,0.4625047320783288,0.5683587697083679,0.4544198895027624
3,2014-09-30,15192,7288843,918474.993333367,964.0,1154359.0000001108,0.19334806808063212,0.89292540564002,0.5262430939226519
3,2014-10-31,12881,6088690,810551.0,736.0,858861.0,0.37277626998360075,-0.5301744595987624,0.21132596685082872
3,2014-11-30,16935,7098037,1088737.736904763,949.0,1336309.0000000792,0.31349361589242186,0.7993004145058895,0.505524861878453
3,2014-12-31,25261,10367777,1690653.7,1307.0,1890992.0,0.46892218252775314,3.033816869573802,1.0
3,2015-01-31,15271,5604420,725353.583333334,611.0,761223.0400000019,-0.028466102635899083,-1.3103827190498492,0.03867403314917127
3,2015-02-28,19610,6669603,962624.0,830.0,1029317.0,-0.016814083215528436,0.056542151508454895,0.3411602209944751
3,2015-03-31,17605,6192651,918828.916666664,702.0,985434.9999999921,0.005333567297510659,-0.742391106169458,0.1643646408839779
3,2015-04-30,16765,5480309,751501.744583333,731.0,843530.680000059,0.10390991061738049,-0.5613827899768058,0.20441988950276244
3,2015-05-31,17141,5678042,895928.77,694.0,1058005.48,-0.023053707759825896,-0.7923244347743276,0.15331491712707182
3,2015-06-30,15759,5205730,549586.41,583.0,607063.66,-0.2481662381539772,-1.4851493691668927,0.0
3,2015-07-31,15995,4892837,675660.7050000001,603.0,729194.0,-0.13779134662681145,-1.3603160476547187,0.027624309392265192
3,2015-08-31,18792,5506263,793573.4433333301,692.0,882633.99999998,-0.01096125573725709,-0.8048077669255449,0.1505524861878453
3,2015-09-30,15772,4622951,694324.35333333,673.0,828184.99999999,-0.2825585454785639,-0.9233994223621101,0.12430939226519337
3,2015-10-31,16483,4961817,716387.000000003,596.0,781485.000000008,-0.09009141176510747,-1.4040077101839796,0.017955801104972375
4,2013-01-31,3476,13971544,1099245.9866666668,1685.0,1201696.000000001,,0.9983400552363171,0.6553884711779449
4,2013-02-28,4053,16398265,1424305.50357143,2069.0,1626541.00000001,,1.9361289437293998,0.8959899749373433
4,2013-03-31,4515,14543082,1171997.181666667,1806.0,1321398.500000001,,1.2938412414541896,0.731203007518797
4,2013-04-30,2914,4801415,480923.94,639.0,524312.0,,-1.55615780248182,0.0
4,2013-05-31,5521,10836079,888252.683333333,1397.0,1004544.999999999,,0.29499838886650503,0.474937343358396
4,2013-06-30,6978,12579405,1105130.81642857,1518.0,1298004.99999997,,0.5904995750843774,0.5507518796992481
4,2013-07-31,7863,13024184,1105340.009999997,1579.0,1226341.999999982,,0.7394712474752058,0.5889724310776943
4,2013-08-31,9802,14026616,1072795.364999996,1740.0,1165759.999999988,,1.132658776244441,0.6898496240601504
4,2013-09-30,8203,11059925,1083028.7572649461,1499.0,1513193.999999868,,0.5440985623724801,0.5388471177944862
4,2013-10-31,9601,11495268,1064219.7403333331,1466.0,1284355.999999999,,0.46350732976760584,0.518170426065163
4,2013-11-30,9543,9876630,953589.24870127,1369.0,1514168.99999939,,0.22661794908055108,0.4573934837092732
4,2013-12-31,17861,16703727,1909490.150238092,2235.0,2186180.9999999683,,2.3415272653175556,1.0
4,2014-01-31,14397,8737418,1014682.2566666661,1119.0,1094587.9999999981,-0.08913069528400087,-0.3839216918654664,0.3007518796992481
4,2014-02-28,16701,9977597,1045639.752452376,1386.0,1148650.519999969,-0.29380782900648555,0.26813464466488024,0.4680451127819549
4,2014-03-31,16895,9623762,1167401.75,1260.0,1352611.00000002,0.02362080780326228,-0.03957733437191252,0.3890977443609023
4,2014-04-30,16629,9793155,939898.9892344499,1248.0,1079723.300000014,1.059314492134481,-0.06888323713732136,0.3815789473684211
4,2014-05-31,17794,9705238,1143317.694834377,1328.0,1347110.000000051,0.34101508643221795,0.12648944796540423,0.4317042606516291
4,2014-06-30,17935,9813349,1177300.183333333,1263.0,1234598.999999999,-0.0488488102896155,-0.03225085868056031,0.39097744360902253
4,2014-07-31,18050,9349820,929970.5,1127.0,1063129.0,-0.1330893013531172,-0.3643844233551938,0.3057644110275689
4,2014-08-31,22337,11050843,1159301.81833333,1378.0,1283090.99999998,0.10064764617073266,0.2485973761546077,0.4630325814536341
4,2014-09-30,18143,8959846,1038225.143333296,1100.0,1199807.999999888,-0.20710232792358899,-0.43032270457736366,0.28884711779448624
4,2014-10-31,19080,9233092,953349.16666667,1094.0,1010280.00000001,-0.213395662884737,-0.4449756559600681,0.2850877192982456
4,2014-11-30,22716,10453543,1222072.19642857,1369.0,1494409.99999998,-0.013049402014846405,0.22661794908055108,0.4573934837092732
4,2014-12-31,38959,16819317,2290016.550000004,2185.0,2537497.5500000124,0.16069874818235505,2.219419337128352,0.968671679197995
4,2015-01-31,18841,7231132,782853.9785714301,812.0,823122.00000001,-0.24800746947708963,-1.1336643709471759,0.10839598997493734
4,2015-02-28,21560,7765893,890544.388333333,955.0,981268.4499999989,-0.14572062353654325,-0.7844356963260538,0.19799498746867167
4,2015-03-31,21546,7606204,842985.41666667,902.0,939984.00000001,-0.30505962172420886,-0.9138701002066095,0.16478696741854637
4,2015-04-30,20778,7754512,672505.45473856,950.0,928881.99999998,-0.139703662966273,-0.7966464891449742,0.19486215538847118
4,2015-05-31,19354,6660117,807661.0,841.0,1005691.0,-0.2534455241220376,-1.0628417725974377,0.12656641604010024
4,2015-06-30,20203,7191495,690884.17,765.0,738138.0,-0.40212328051456336,-1.248445823445027,0.07894736842105263
4,2015-07-31,23915,8778826,670040.28,902.0,686779.0,-0.35400219540620187,-0.9138701002066095,0.16478696741854637
4,2015-08-31,24586,7828186,719233.9333333331,921.0,711113.999999999,-0.4457805408969356,-0.8674690874947122,0.17669172932330826
4,2015-09-30,19137,6391570,633124.66666667,734.0,719987.00000002,-0.39991481970441334,-1.3241527389223333,0.05952380952380952
4,2015-10-31,20694,6746762,729864.0,750.0,806922.0,-0.20128875163321852,-1.2850782019017881,0.06954887218045112
5,2013-01-31,2768,4028731,259738.8,446.0,318579.0,,-2.493601869393098,0.0
5,2013-02-28,3405,10699444,686475.485,1171.0,738778.5,,-0.20678740157287143,0.4005524861878453
5,2013-03-31,3829,10671718,736209.7050000001,1206.0,805024.0,,-0.09638946174706739,0.4198895027624309
5,2013-04-30,3839,9571462,521095.0,967.0,551740.0,,-0.8502496794147006,0.2878453038674033
5,2013-05-31,4685,8995425,561490.0,1007.0,621694.0,,-0.7240806053280675,0.30994475138121547
5,2013-06-30,6024,11186276,674624.7318181801,1204.0,765840.99999998,,-0.10269791545139904,0.41878453038674035
5,2013-07-31,7880,13060332,759526.3358333331,1374.0,822466.999999999,,0.43352064941679197,0.512707182320442
5,2013-08-31,9090,13327244,812645.8833333331,1418.0,845102.9999999991,,0.5723066309120884,0.5370165745856353
5,2013-09-30,8344,11943925,938237.9986507901,1371.0,1204280.99999998,,0.4240579688602945,0.511049723756906
5,2013-10-31,9123,12033286,768770.5,1288.0,864616.0,,0.16225714013053064,0.46519337016574586
5,2013-11-30,9106,10226949,789350.0,1130.0,1225654.0,,-0.3361107025116704,0.37790055248618787
5,2013-12-31,17658,17601664,1687171.13333333,2114.0,2042444.99999999,,2.767648520019506,0.9215469613259668
5,2014-01-31,18120,12670437,996922.78,1483.0,1046187.0,2.2839170190125526,0.7773313763028674,0.5729281767955801
5,2014-02-28,17836,11795748,1033190.2633333331,1360.0,1158762.999999999,0.5684850059929993,0.3893614734864704,0.5049723756906077
5,2014-03-31,18587,11675785,1287568.53095237,1333.0,1578159.9999999101,0.9603887585959053,0.30419734847799296,0.4900552486187845
5,2014-04-30,16805,10914086,1115757.75,1184.0,1205183.0,1.1843313879725959,-0.16578245249471563,0.40773480662983425
5,2014-05-31,18260,11110045,951827.610389609,1294.0,1226933.9999999828,0.9735336033482433,0.1811825012435256,0.4685082872928177
5,2014-06-30,20984,12051532,1149742.0283333338,1339.0,1292921.000000001,0.6882368533416658,0.32312270959098793,0.49337016574585635
5,2014-07-31,21190,12391863,1036290.036666663,1324.0,1138541.9999999888,0.38430113305456665,0.2758093068085005,0.4850828729281768
5,2014-08-31,25659,13697206,1282170.60190476,1560.0,1332725.0,0.5769971234275603,1.0202068439196363,0.6154696132596685
5,2014-09-30,22446,11745919,1167331.2466666629,1376.0,1384385.019999979,0.14955315246192713,0.43982910312112367,0.5138121546961326
5,2014-10-31,19839,10431243,1058939.928571427,1147.0,1297609.000000001,0.5007922592225924,-0.28248884602485136,0.38729281767955803
5,2014-11-30,22228,11024301,1245458.5406503999,1347.0,1643881.99999986,0.34122843804194336,0.3483565244083146,0.4977900552486188
5,2014-12-31,41560,19412709,2239721.39166666,2256.0,2488883.99999998,0.21858067169495002,3.215548733027054,1.0
5,2015-01-31,23658,9812000,989885.333333333,995.0,1028293.9999999991,-0.017103060925055397,-0.7619313275540575,0.3033149171270718
5,2015-02-28,27212,11425637,967073.64571429,1148.0,1070714.01000003,-0.07598533090888222,-0.2793346191726855,0.3878453038674033
5,2015-03-31,25021,10036635,786080.5,993.0,872557.0,-0.4471048562883043,-0.7682397812583891,0.30220994475138124
5,2015-04-30,22282,8835207,801026.4932432399,1066.0,999296.99999988,-0.1708338069821098,-0.5379812210502836,0.3425414364640884
5,2015-05-31,24263,8614584,845718.85,994.0,1041608.0,-0.15104805963481766,-0.7650855544062233,0.3027624309392265
5,2015-06-30,23388,8190235,706481.666666663,880.0,765789.999999988,-0.4077054978610546,-1.1246674155531278,0.23977900552486187
5,2015-07-31,26742,9872404,873152.7566666672,1013.0,928993.0000000009,-0.184050302931284,-0.7051552442150725,0.3132596685082873
5,2015-08-31,34884,11389307,1104245.3009523798,1269.0,1176385.4999999919,-0.11730814684200278,0.10232682993937987,0.45469613259668507
5,2015-09-30,26912,9503396,895085.6724603199,1036.0,1024714.00000001,-0.2598056283503952,-0.6326080266152584,0.3259668508287293
5,2015-10-31,27614,9444153,906540.666666667,950.0,996358.0000000009,-0.2321585315761526,-0.9038715359015198,0.27845303867403315
6,2013-01-31,6360,29510641,2074272.144999997,3403.0,2362454.999999991,,0.4955647891039973,0.47475
6,2013-02-28,8549,31268336,2341283.076124954,4042.0,2922758.999999912,,1.1575976617642347,0.6345
6,2013-03-31,10946,33433773,2530312.6215214953,4370.0,3335240.0000000345,,1.497420482159474,0.7165
6,2013-04-30,10656,27372643,1884756.250000002,3130.0,2105701.000000006,,0.21272445383600855,0.4065
6,2013-05-31,12918,26680814,1940265.058008644,3459.0,2523474.999999918,,0.5535833194153796,0.48875
6,2013-06-30,15785,30530698,2164105.332581257,3902.0,3010080.0000002463,,1.012551335985779,0.5995
6,2013-07-31,18038,31259632,2085745.8825094907,3659.0,2451381.999999997,,0.760792356241745,0.53875
6,2013-08-31,19980,31068976,2145551.443333333,3736.0,2482711.999999999,,0.8405678354198958,0.558
6,2013-09-30,21331,30705524,2384008.10345677,4114.0,3998955.43000053,,1.2321929150217263,0.6525
6,2013-10-31,22095,29041439,2217339.601580081,3688.0,2989892.4999999627,,0.7908376665815681,0.546
6,2013-11-30,22767,27267088,2120753.436647435,3592.0,4287779.000001466,,0.6913773289049127,0.522
6,2013-12-31,42918,43571782,4067672.6219549244,5504.0,5385356.000000268,,2.672295720964966,1.0
6,2014-01-31,34779,23840869,2314280.8553968323,2826.0,2650326.00000002,0.1218524797297853,-0.10223328214006688,0.3305
6,2014-02-28,37675,26444483,2346864.722883597,3160.0,2822538.7099999953,-0.03428961813133402,0.24380580935996335,0.414
6,2014-03-31,34912,22811627,2166776.9085503425,2893.0,3012441.000000086,-0.09678433935787079,-0.03281825480323447,0.34725
6,2014-04-30,36080,23269544,1957654.32429819,3009.0,2551177.999999996,0.21155757631306082,0.08736298655605747,0.37625
6,2014-05-31,36418,21489619,2053629.3613761668,2820.0,2941826.999999973,0.16578408741916148,-0.10844955324485785,0.329
6,2014-06-30,41353,23949964,2225832.3000000026,2771.0,2646600.000000019,-0.1207542656674233,-0.15921576726731737,0.31675
6,2014-07-31,39133,22303551,2080168.265000003,2583.0,2562360.000000009,0.04527160597573604,-0.3539922618841009,0.26975
6,2014-08-31,44004,23134381,2217232.58058824,2744.0,2601252.00000008,0.047746174344862016,-0.1871889872388767,0.31
6,2014-09-30,38355,19430434,2302790.96876751,2581.0,3392260.99999999,-0.15171322627130643,-0.3560643522523645,0.26925
6,2014-10-31,40413,21475927,2179775.5707556903,2500.0,2673442.0000000107,-0.10584009291302479,-0.4399840121670425,0.249
6,2014-11-30,48912,24883481,2836685.213196641,3289.0,4442752.00000008,0.03614295419576457,0.37745563811296906,0.44625
6,2014-12-31,75319,35709803,4486379.963095246,4205.0,5564898.660000018,0.033339051308723264,1.3264730267777225,0.67525
6,2015-01-31,41767,17012509,1635671.275,1824.0,1813414.0,-0.31577700252724145,-1.1403505566401575,0.08
6,2015-02-28,45277,17824843,1942154.334963372,2026.0,2403587.00000002,-0.14843081106936384,-0.9310694294455285,0.1305
6,2015-03-31,41168,15859528,1565053.660714287,1780.0,1967750.5000000212,-0.3467920201590787,-1.1859365447419579,0.069
6,2015-04-30,40329,14752282,1686494.5031344094,2032.0,2741987.999999408,0.07479289959360447,-0.9248531583407376,0.132
6,2015-05-31,38020,13879693,1707789.27407706,1812.0,2838166.0000002296,-0.03523694629213219,-1.1527830988497394,0.077
6,2015-06-30,38678,13929548,1466007.2592857098,1504.0,1655213.999999909,-0.37458852867834314,-1.4718850155623422,0.0
6,2015-07-31,41032,15302932,1277013.327142857,1579.0,1462304.999999999,-0.4293132112583735,-1.3941816267524552,0.01875
6,2015-08-31,42645,14175059,1579868.95833334,1575.0,1808235.00000004,-0.30485973677291384,-1.3983258074889826,0.01775
6,2015-09-30,40752,13741732,1655877.5217948598,1594.0,2214504.99999997,-0.3471890871604583,-1.3786409489904778,0.0225
6,2015-10-31,46166,15285651,1910815.809265731,1733.0,2292275.999999971,-0.14257500256225422,-1.2346306683961539,0.05725
7,2013-01-31,4208,19314700,1427537.97916667,2091.0,1580507.00000002,,0.25901472322471075,0.3786290322580645
7,2013-02-28,5862,21853528,1751939.2751745929,2677.0,1993095.999999939,,1.3085590277862607,0.6149193548387096
7,2013-03-31,6985,20666160,1648579.307777781,2510.0,1907612.0000000081,,1.0094568112985836,0.5475806451612903
7,2013-04-30,6744,16054057,1195198.0,1768.0,1295897.5,,-0.3194883661496589,0.24838709677419354
7,2013-05-31,7704,15866249,1197443.17142857,1859.0,1382731.99999998,,-0.15650452363242162,0.28508064516129034
7,2013-06-30,10043,19965287,1340275.5121568632,2177.0,1552379.0000000093,,0.4130434095596822,0.41330645161290325
7,2013-07-31,11713,19775685,1433091.978333333,2289.0,1575648.989999999,,0.6136389080424358,0.4584677419354839
7,2013-08-31,13889,20902143,1558611.5919047631,2399.0,1696381.000000009,,0.810652344052283,0.5028225806451613
7,2013-09-30,13847,19658723,1706701.0203947201,2505.0,2421007.0000002002,,1.0005016551163177,0.5455645161290322
7,2013-10-31,14773,18526222,1429738.9266666698,2207.0,1695380.00000001,,0.46677434665327694,0.4254032258064516
7,2013-11-30,14609,17020759,1509935.3115623281,2072.0,2745565.000000366,,0.22498512973210077,0.3709677419354839
7,2013-12-31,27994,27177763,3050723.0666666687,3632.0,4004681.0000000075,,3.0189938585990252,1.0
7,2014-01-31,25152,16854687,1725501.4566666628,1963.0,1929047.999999989,0.22052480628049392,0.02976272495870668,0.3270161290322581
7,2014-02-28,28519,18471446,1801706.8002619091,2300.0,2057503.110000015,0.03231510674853493,0.6333402516434206,0.4629032258064516
7,2014-03-31,25099,15678566,1673505.561796529,1924.0,2004835.9999999872,0.050966339066843065,-0.040087493262966435,0.31129032258064515
